pr_id,n_comments,id,merged
3159406168,3,3159406168,1
3159417170,1,3159417170,1
3159418773,1,3159418773,1
3159419837,1,3159419837,1
3159446890,2,3159446890,1
3159464933,7,3159464933,0
3159511012,1,3159511012,1
3159523566,1,3159523566,0
3159579932,1,3159579932,1
3159580722,2,3159580722,0
3159585682,1,3159585682,0
3159591262,30,3159591262,1
3159654331,1,3159654331,1
3159656825,1,3159656825,0
3159687687,1,3159687687,0
3159723274,3,3159723274,0
3159745301,3,3159745301,1
3159751468,1,3159751468,1
3159770662,1,3159770662,0
3159821039,3,3159821039,1
3159898280,3,3159898280,1
3159939430,1,3159939430,1
3160007478,1,3160007478,1
3160022714,2,3160022714,1
3160027064,3,3160027064,1
3160032831,1,3160032831,1
3160036128,1,3160036128,1
3160049918,1,3160049918,1
3160057955,2,3160057955,1
3160066780,4,3160066780,0
3160208448,1,3160208448,1
3160349414,7,3160349414,1
3160353937,3,3160353937,0
3160360374,2,3160360374,0
3160397616,8,3160397616,1
3160514684,4,3160514684,1
3160590614,3,3160590614,0
3160605230,5,3160605230,1
3160615563,7,3160615563,1
3160616420,5,3160616420,1
3160636839,2,3160636839,1
3160718406,2,3160718406,0
3160733700,2,3160733700,1
3160775696,1,3160775696,1
3160781674,1,3160781674,1
3160932333,4,3160932333,0
3160996272,2,3160996272,1
3161009617,3,3161009617,0
3161015713,2,3161015713,0
3161020410,4,3161020410,1
3161024001,5,3161024001,1
3161050865,1,3161050865,1
3161086296,3,3161086296,1
3161102496,3,3161102496,1
3161114956,8,3161114956,1
3161124087,1,3161124087,1
3161130988,2,3161130988,0
3161179390,1,3161179390,0
3161217789,2,3161217789,1
3161226190,2,3161226190,0
3161229907,2,3161229907,1
3161236131,8,3161236131,1
3161310056,4,3161310056,1
3161327793,3,3161327793,1
3161337304,3,3161337304,1
3161387601,2,3161387601,1
3161413967,1,3161413967,1
3161436017,2,3161436017,1
3161472093,2,3161472093,0
3161472807,4,3161472807,0
3161518646,2,3161518646,0
3161561228,7,3161561228,1
3161602176,1,3161602176,1
3161638137,18,3161638137,1
3161649548,4,3161649548,0
3161674567,1,3161674567,0
3161708496,2,3161708496,0
3161731684,3,3161731684,1
3161744251,4,3161744251,0
3161777718,2,3161777718,1
3161839979,2,3161839979,1
3161867455,1,3161867455,1
3161872621,2,3161872621,1
3161908700,4,3161908700,0
3161958337,1,3161958337,1
3161998177,7,3161998177,0
3162031668,1,3162031668,1
3162046213,4,3162046213,0
3162072065,2,3162072065,0
3162088693,8,3162088693,0
3162089834,1,3162089834,1
3162144587,1,3162144587,1
3162242238,3,3162242238,0
3162259051,2,3162259051,0
3162263131,11,3162263131,0
3162265216,1,3162265216,1
3162328692,4,3162328692,1
3162416395,11,3162416395,0
3162485837,5,3162485837,0
3162486584,1,3162486584,1
3162624847,6,3162624847,0
3162677701,4,3162677701,1
3162694664,1,3162694664,1
3162900202,1,3162900202,1
3162900564,1,3162900564,1
3162934246,1,3162934246,1
3163019712,3,3163019712,1
3163071696,1,3163071696,0
3163097309,1,3163097309,1
3163105248,1,3163105248,1
3163182344,1,3163182344,1
3163189958,1,3163189958,0
3163198365,2,3163198365,0
3163213567,1,3163213567,1
3163243464,2,3163243464,1
3163386327,2,3163386327,1
3163448583,1,3163448583,1
3163607199,1,3163607199,0
3163656681,1,3163656681,1
3163701378,1,3163701378,0
3163760643,4,3163760643,1
3163779556,3,3163779556,1
3163792029,9,3163792029,0
3163802623,1,3163802623,1
3163859982,1,3163859982,1
3163871671,1,3163871671,1
3163875884,1,3163875884,1
3163881966,3,3163881966,1
3163905355,1,3163905355,0
3164002542,2,3164002542,1
3164041947,1,3164041947,1
3164047878,15,3164047878,1
3164082308,2,3164082308,0
3164097352,2,3164097352,0
3164130684,5,3164130684,1
3164157588,1,3164157588,1
3164194207,1,3164194207,1
3164196672,2,3164196672,1
3164197885,7,3164197885,0
3164205825,2,3164205825,0
3164206303,2,3164206303,1
3164209098,2,3164209098,0
3164245658,2,3164245658,0
3164279377,1,3164279377,1
3164299808,1,3164299808,1
3164349433,2,3164349433,1
3164359752,2,3164359752,1
3164359864,4,3164359864,0
3164366840,9,3164366840,0
3164391666,1,3164391666,0
3164430964,2,3164430964,0
3164475250,2,3164475250,1
3164480888,1,3164480888,1
3164482877,5,3164482877,0
3164493562,7,3164493562,1
3164503419,5,3164503419,0
3164516369,3,3164516369,0
3164528420,2,3164528420,0
3164556099,3,3164556099,1
3164560239,2,3164560239,0
3164572018,3,3164572018,1
3164620000,4,3164620000,0
3164627288,2,3164627288,1
3164661520,1,3164661520,0
3164661895,2,3164661895,0
3164712877,1,3164712877,1
3164787820,6,3164787820,0
3164864533,1,3164864533,1
3164888553,2,3164888553,0
3164891884,1,3164891884,1
3164935344,2,3164935344,1
3164956727,3,3164956727,0
3164989143,1,3164989143,1
3164993186,1,3164993186,1
3165022715,2,3165022715,1
3165031368,2,3165031368,0
3165047796,1,3165047796,1
3165063018,2,3165063018,1
3165074858,1,3165074858,1
3165093887,5,3165093887,0
3165094657,3,3165094657,0
3165096465,1,3165096465,0
3165098830,4,3165098830,0
3165110240,3,3165110240,0
3165174628,1,3165174628,1
3165176791,10,3165176791,1
3165197178,8,3165197178,1
3165213002,4,3165213002,0
3165218213,2,3165218213,1
3165221922,2,3165221922,0
3165225343,1,3165225343,1
3165243502,1,3165243502,1
3165300345,5,3165300345,1
3165310664,1,3165310664,1
3165375341,1,3165375341,0
3165382142,12,3165382142,0
3165391685,4,3165391685,0
3165392986,3,3165392986,1
3165394546,1,3165394546,0
3165394936,3,3165394936,1
3165423448,3,3165423448,1
3165441797,5,3165441797,1
3165485141,5,3165485141,1
3165521052,5,3165521052,0
3165622491,1,3165622491,1
3165644329,1,3165644329,1
3165684483,4,3165684483,0
3165743174,1,3165743174,1
3165743338,1,3165743338,1
3165748376,1,3165748376,1
3165778418,2,3165778418,1
3165803170,1,3165803170,1
3165811437,1,3165811437,1
3165812967,1,3165812967,1
3165818046,2,3165818046,1
3165822621,1,3165822621,1
3165851074,1,3165851074,1
3165857786,3,3165857786,1
3165874296,1,3165874296,1
3165912628,2,3165912628,1
3165945659,1,3165945659,1
3165945933,1,3165945933,1
3166034707,1,3166034707,1
3166103393,1,3166103393,1
3166163340,2,3166163340,0
3166166736,2,3166166736,0
3166202915,1,3166202915,1
3166245713,3,3166245713,1
3166248629,3,3166248629,1
3166279802,1,3166279802,0
3166285250,1,3166285250,0
3166287915,3,3166287915,0
3166294470,2,3166294470,0
3166296433,4,3166296433,0
3166296623,3,3166296623,0
3166334875,2,3166334875,1
3166335767,1,3166335767,0
3166336743,1,3166336743,0
3166337154,4,3166337154,0
3166339601,1,3166339601,0
3166343377,1,3166343377,0
3166348724,1,3166348724,1
3166366433,3,3166366433,1
3166367062,1,3166367062,0
3166377752,1,3166377752,0
3166462574,2,3166462574,1
3166502475,8,3166502475,1
3166550583,4,3166550583,0
3166618227,3,3166618227,0
3166683250,2,3166683250,1
3166694938,1,3166694938,1
3166697799,8,3166697799,1
3166703059,2,3166703059,0
3166815220,5,3166815220,1
3166878308,2,3166878308,1
3166880168,4,3166880168,0
3166890939,5,3166890939,1
3167033946,2,3167033946,1
3167044011,2,3167044011,1
3167070520,2,3167070520,1
3167223032,7,3167223032,0
3167247025,5,3167247025,0
3167293449,1,3167293449,0
3167302708,1,3167302708,0
3167344183,2,3167344183,1
3167405378,1,3167405378,1
3167450477,5,3167450477,1
3167462922,3,3167462922,0
3167627816,2,3167627816,0
3167637467,3,3167637467,1
3167827984,4,3167827984,1
3168070357,2,3168070357,0
3168132884,3,3168132884,0
3168150319,3,3168150319,0
3168352512,1,3168352512,1
3168434190,5,3168434190,1
3168441733,2,3168441733,0
3168487570,3,3168487570,1
3168490257,1,3168490257,1
3168513490,1,3168513490,1
3168569644,5,3168569644,0
3168612898,4,3168612898,0
3168636818,2,3168636818,0
3168637428,1,3168637428,1
3168646471,12,3168646471,1
3168670762,6,3168670762,1
3168695693,1,3168695693,0
3168705723,1,3168705723,1
3168708594,2,3168708594,0
3168715494,2,3168715494,1
3168732332,8,3168732332,0
3168734417,1,3168734417,1
3168799202,1,3168799202,1
3168811618,1,3168811618,1
3168814374,1,3168814374,0
3168932277,1,3168932277,0
3168934306,3,3168934306,0
3168944082,1,3168944082,0
3168945096,3,3168945096,0
3168979941,1,3168979941,0
3169097473,4,3169097473,1
3169100701,17,3169100701,1
3169102437,1,3169102437,0
3169118920,1,3169118920,0
3169159305,3,3169159305,1
3169167407,1,3169167407,1
3169212086,9,3169212086,0
3169215423,1,3169215423,0
3169219154,4,3169219154,0
3169425117,2,3169425117,0
3169429627,5,3169429627,1
3169431198,10,3169431198,1
3169431698,2,3169431698,1
3169467908,1,3169467908,1
3169470058,1,3169470058,1
3169497988,6,3169497988,1
3169509660,2,3169509660,0
3169584730,3,3169584730,1
3169619128,2,3169619128,0
3169620759,2,3169620759,0
3169622917,1,3169622917,1
3169649243,4,3169649243,1
3169728295,2,3169728295,0
3169739023,4,3169739023,1
3169753530,2,3169753530,0
3169801705,2,3169801705,0
3169861206,3,3169861206,0
3169919867,8,3169919867,0
3169977033,6,3169977033,1
3170054434,10,3170054434,1
3170056340,1,3170056340,0
3170142810,1,3170142810,0
3170197546,1,3170197546,1
3170264702,2,3170264702,1
3170309460,3,3170309460,0
3170428337,2,3170428337,1
3170483078,4,3170483078,0
3170532863,6,3170532863,1
3170544938,3,3170544938,0
3170718881,1,3170718881,1
3170760184,3,3170760184,0
3170947322,2,3170947322,1
3171069351,1,3171069351,1
3171175044,1,3171175044,1
3171263949,1,3171263949,1
3171267005,1,3171267005,1
3171284311,1,3171284311,0
3171314067,6,3171314067,1
3171382870,6,3171382870,0
3171559766,2,3171559766,0
3171715437,5,3171715437,1
3171797950,1,3171797950,1
3171852682,5,3171852682,1
3171853392,1,3171853392,1
3171931827,8,3171931827,1
3171974887,2,3171974887,0
3172008484,1,3172008484,1
3172009484,1,3172009484,1
3172047870,1,3172047870,0
3172070334,2,3172070334,1
3172070799,4,3172070799,1
3172128481,7,3172128481,0
3172164230,1,3172164230,1
3172177351,1,3172177351,0
3172224035,2,3172224035,1
3172362186,2,3172362186,0
3172381881,3,3172381881,0
3172409641,1,3172409641,1
3172482561,5,3172482561,1
3172579381,1,3172579381,1
3172607599,8,3172607599,1
3172616024,5,3172616024,0
3172620921,1,3172620921,0
3172647828,1,3172647828,1
3172653799,4,3172653799,1
3172721573,1,3172721573,0
3172802243,1,3172802243,1
3172814746,7,3172814746,1
3172846336,12,3172846336,0
3172929515,6,3172929515,1
3172933734,4,3172933734,0
3172939109,3,3172939109,1
3172940339,2,3172940339,0
3172947096,1,3172947096,0
3173023956,3,3173023956,1
3173036983,3,3173036983,1
3173074819,8,3173074819,0
3173099223,3,3173099223,1
3173164296,6,3173164296,1
3173180612,4,3173180612,0
3173181698,3,3173181698,0
3173186208,1,3173186208,1
3173207586,4,3173207586,0
3173224633,4,3173224633,0
3173242643,2,3173242643,1
3173323784,4,3173323784,0
3173325969,4,3173325969,0
3173531582,4,3173531582,0
3173609778,4,3173609778,0
3173664115,5,3173664115,1
3173794198,6,3173794198,1
3173971926,1,3173971926,1
3174036103,4,3174036103,1
3174087198,1,3174087198,0
3174193356,1,3174193356,1
3174241239,10,3174241239,0
3174268903,3,3174268903,1
3174274237,4,3174274237,0
3174375982,10,3174375982,1
3174376812,6,3174376812,1
3174422091,8,3174422091,1
3174426695,3,3174426695,0
3174443041,1,3174443041,1
3174455906,12,3174455906,1
3174466173,16,3174466173,1
3174468203,1,3174468203,0
3174474385,1,3174474385,1
3174512200,4,3174512200,1
3174545390,4,3174545390,0
3174571618,6,3174571618,0
3174572670,6,3174572670,1
3174608575,2,3174608575,0
3174617673,4,3174617673,0
3174634284,4,3174634284,1
3174697157,4,3174697157,0
3174712935,1,3174712935,1
3174718645,10,3174718645,0
3174774896,2,3174774896,0
3174848975,2,3174848975,0
3174870097,4,3174870097,1
3174900355,2,3174900355,0
3174999723,4,3174999723,0
3175041273,5,3175041273,1
3175058659,2,3175058659,1
3175061420,4,3175061420,1
3175164176,5,3175164176,1
3175189078,1,3175189078,0
3175209026,1,3175209026,1
3175290345,4,3175290345,1
3175455636,4,3175455636,1
3175535650,6,3175535650,1
3175557140,3,3175557140,0
3175607758,1,3175607758,0
3175721030,1,3175721030,0
3175753356,2,3175753356,1
3175767337,5,3175767337,1
3175849392,2,3175849392,1
3175920300,3,3175920300,0
3176054686,5,3176054686,1
3176059878,6,3176059878,0
3176063203,1,3176063203,1
3176112066,6,3176112066,0
3176118861,1,3176118861,1
3176217773,10,3176217773,1
3176255193,1,3176255193,0
3176277680,9,3176277680,1
3176298863,9,3176298863,1
3176305274,6,3176305274,0
3176345172,2,3176345172,0
3176363924,2,3176363924,0
3176385565,1,3176385565,1
3176390729,1,3176390729,1
3176406990,18,3176406990,1
3176436231,2,3176436231,0
3176443941,1,3176443941,1
3176526887,3,3176526887,0
3176538091,1,3176538091,1
3176553087,3,3176553087,1
3176615444,3,3176615444,0
3176683935,4,3176683935,1
3176698273,1,3176698273,0
3176708032,1,3176708032,1
3176708658,2,3176708658,0
3176710395,5,3176710395,0
3176710618,1,3176710618,0
3176732963,16,3176732963,0
3176759438,1,3176759438,1
3176808303,4,3176808303,0
3176828879,1,3176828879,0
3176871505,8,3176871505,1
3176926598,2,3176926598,1
3177029068,1,3177029068,0
3177062350,1,3177062350,1
3177107618,3,3177107618,1
3177119690,4,3177119690,0
3177184154,2,3177184154,1
3177369833,4,3177369833,1
3177417172,2,3177417172,1
3177500762,2,3177500762,1
3177522638,6,3177522638,1
3177542199,4,3177542199,0
3177549523,5,3177549523,1
3177558438,8,3177558438,1
3177562468,5,3177562468,0
3177568555,4,3177568555,1
3177625216,10,3177625216,1
3177631556,3,3177631556,0
3177631832,3,3177631832,0
3177654490,6,3177654490,1
3177662558,1,3177662558,0
3177707166,1,3177707166,1
3177715945,4,3177715945,0
3177752082,1,3177752082,1
3177753579,5,3177753579,0
3177762716,2,3177762716,1
3177938455,4,3177938455,0
3178007458,1,3178007458,0
3178228056,1,3178228056,1
3178242104,2,3178242104,0
3178258083,9,3178258083,0
3178370647,2,3178370647,0
3178423040,3,3178423040,0
3178431473,2,3178431473,1
3178456167,11,3178456167,1
3178472003,11,3178472003,1
3178581161,7,3178581161,1
3178586096,3,3178586096,0
3178783907,5,3178783907,1
3178933687,3,3178933687,1
3179148644,1,3179148644,1
3179221175,1,3179221175,1
3179223984,1,3179223984,0
3179231014,2,3179231014,0
3179244422,6,3179244422,0
3179263604,7,3179263604,0
3179463182,1,3179463182,1
3179497496,4,3179497496,0
3179515957,10,3179515957,1
3179554058,7,3179554058,0
3179634710,2,3179634710,0
3179662130,3,3179662130,0
3179683354,2,3179683354,0
3179735644,1,3179735644,1
3179741870,3,3179741870,1
3179789341,1,3179789341,0
3179795816,6,3179795816,1
3179797234,1,3179797234,1
3179896693,1,3179896693,1
3179903390,3,3179903390,1
3179922729,2,3179922729,1
3179930805,14,3179930805,1
3179973928,3,3179973928,1
3179981594,3,3179981594,0
3180007991,2,3180007991,1
3180025177,12,3180025177,1
3180043339,1,3180043339,1
3180142640,4,3180142640,1
3180223788,1,3180223788,1
3180240926,1,3180240926,1
3180347787,1,3180347787,1
3180400702,4,3180400702,0
3180421041,5,3180421041,0
3180429834,4,3180429834,1
3180443475,1,3180443475,0
3180528026,1,3180528026,0
3180555821,2,3180555821,1
3180594900,1,3180594900,1
3180642799,12,3180642799,1
3180713439,1,3180713439,1
3180830949,9,3180830949,0
3180898287,4,3180898287,1
3180902525,2,3180902525,1
3180905334,4,3180905334,1
3180908691,1,3180908691,1
3181479231,2,3181479231,1
3181578456,6,3181578456,0
3181610291,1,3181610291,1
3181721791,1,3181721791,0
3181780004,1,3181780004,1
3182060500,1,3182060500,1
3182083992,7,3182083992,0
3182116698,7,3182116698,1
3182143440,3,3182143440,0
3182184191,3,3182184191,0
3182255512,17,3182255512,1
3182328525,2,3182328525,1
3182466609,3,3182466609,1
3182916770,5,3182916770,0
3182983420,7,3182983420,1
3183021016,1,3183021016,0
3183027227,1,3183027227,0
3183028327,3,3183028327,1
3183129246,2,3183129246,1
3183320251,1,3183320251,0
3183326458,1,3183326458,0
3183414657,3,3183414657,1
3183445350,3,3183445350,1
3183510444,3,3183510444,1
3183606351,2,3183606351,1
3183635066,6,3183635066,0
3183670661,2,3183670661,1
3183673331,1,3183673331,1
3183673527,2,3183673527,1
3183686900,2,3183686900,0
3183709167,2,3183709167,1
3183775420,1,3183775420,0
3183823976,8,3183823976,1
3183837513,7,3183837513,1
3183846775,1,3183846775,1
3183902883,2,3183902883,1
3184032336,1,3184032336,1
3184082070,1,3184082070,1
3184091316,1,3184091316,1
3184110162,3,3184110162,1
3184151662,8,3184151662,0
3184159908,1,3184159908,1
3184189770,1,3184189770,1
3184193699,1,3184193699,1
3184207183,1,3184207183,1
3184302368,7,3184302368,0
3184403763,1,3184403763,0
3184407666,11,3184407666,1
3184443525,1,3184443525,1
3184444530,1,3184444530,1
3184463362,12,3184463362,0
3184470273,27,3184470273,0
3184478362,1,3184478362,0
3184720773,1,3184720773,1
3184725856,1,3184725856,1
3184837421,1,3184837421,1
3184850059,1,3184850059,1
3184889656,1,3184889656,1
3184923291,1,3184923291,0
3184948003,1,3184948003,1
3184948232,1,3184948232,1
3184970360,1,3184970360,1
3185004616,1,3185004616,0
3185017013,1,3185017013,1
3185123770,1,3185123770,1
3185156380,1,3185156380,1
3185175027,1,3185175027,0
3185176047,1,3185176047,1
3185187902,1,3185187902,0
3185190199,2,3185190199,0
3185209420,1,3185209420,0
3185225851,2,3185225851,1
3185229849,4,3185229849,0
3185272057,6,3185272057,1
3185273346,3,3185273346,1
3185290130,3,3185290130,1
3185333353,6,3185333353,1
3185339252,4,3185339252,1
3185356100,3,3185356100,0
3185379935,2,3185379935,1
3185381113,2,3185381113,1
3185434469,3,3185434469,0
3185453311,2,3185453311,1
3185491723,1,3185491723,1
3185497448,3,3185497448,0
3185505776,4,3185505776,0
3185509791,3,3185509791,1
3185512262,1,3185512262,1
3185528165,1,3185528165,1
3185534745,1,3185534745,1
3185549071,1,3185549071,1
3185592403,5,3185592403,0
3185693407,4,3185693407,0
3185776244,5,3185776244,1
3185780307,2,3185780307,1
3185789444,1,3185789444,0
3185816053,1,3185816053,1
3185875840,2,3185875840,1
3185892446,1,3185892446,0
3185922938,1,3185922938,0
3186012130,1,3186012130,1
3186020109,1,3186020109,0
3186130281,2,3186130281,1
3186178129,1,3186178129,1
3186197332,11,3186197332,1
3186207829,1,3186207829,1
3186239448,1,3186239448,1
3186252799,1,3186252799,1
3186262101,3,3186262101,1
3186280686,1,3186280686,1
3186299556,5,3186299556,1
3186309326,4,3186309326,0
3186313279,1,3186313279,1
3186317136,1,3186317136,1
3186328017,1,3186328017,1
3186334732,3,3186334732,1
3186342353,1,3186342353,1
3186351773,1,3186351773,1
3186365121,4,3186365121,0
3186370783,12,3186370783,0
3186400170,4,3186400170,1
3186515135,2,3186515135,0
3186564845,2,3186564845,1
3186594250,1,3186594250,1
3186594625,5,3186594625,1
3186598858,1,3186598858,1
3186599253,1,3186599253,1
3186609240,7,3186609240,0
3186610940,1,3186610940,1
3186616704,2,3186616704,0
3186627968,2,3186627968,0
3186640286,5,3186640286,1
3186658853,1,3186658853,1
3186688860,3,3186688860,1
3186720553,3,3186720553,1
3186777284,1,3186777284,0
3186871476,1,3186871476,0
3186944152,1,3186944152,1
3187003117,2,3187003117,1
3187071889,1,3187071889,1
3187090795,1,3187090795,1
3187138592,4,3187138592,0
3187163338,2,3187163338,1
3187186314,1,3187186314,1
3187312401,1,3187312401,1
3187500910,2,3187500910,0
3187604272,5,3187604272,1
3187625315,5,3187625315,0
3187802886,3,3187802886,0
3187808523,9,3187808523,1
3187810707,4,3187810707,1
3187819011,1,3187819011,0
3187833970,4,3187833970,1
3187866797,7,3187866797,1
3187968450,8,3187968450,1
3187994326,1,3187994326,0
3188012197,4,3188012197,0
3188046855,2,3188046855,0
3188097070,1,3188097070,1
3188106477,3,3188106477,0
3188202901,5,3188202901,1
3188535011,6,3188535011,0
3188621420,3,3188621420,1
3188772752,3,3188772752,1
3188777808,1,3188777808,1
3188860687,1,3188860687,1
